, LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2891,CN5115300000000,51,153,"Prince William County, VA",,,,
2892,CN5115500000000,51,155,"Pulaski County, VA",,,,
2893,CN5115700000000,51,157,"Rappahannock County, VA",,,,
2894,CN5115900000000,51,159,"Richmond County, VA",,,,
2895,CN5116100000000,51,161,"Roanoke County, VA",,,,
2896,CN5116300000000,51,163,"Rockbridge County, VA",,,,
2897,CN5116500000000,51,165,"Rockingham County, VA",,,,
2898,CN5116700000000,51,167,"Russell County, VA",,,,
2899,CN5116900000000,51,169,"Scott County, VA",,,,
2900,CN5117100000000,51,171,"Shenandoah County, VA",,,,
2901,CN5117300000000,51,173,"Smyth County, VA",,,,
2902,CN5117500000000,51,175,"Southampton County, VA",,,,
2903,CN5117700000000,51,177,"Spotsylvania County, VA",,,,
2904,CN5117900000000,51,179,"Stafford County, VA",,,,
2905,CN5118100000000,51,181,"Surry County, VA",,,,
2906,CN5118300000000,51,183,"Sussex County, VA",,,,
2907,CN5118500000000,51,185,"Tazewell County, VA",,,,
2908,CN5118700000000,51,187,"Warren County, VA",,,,
2909,CN5119100000000,51,191,"Washington County, VA",,,,
2910,CN5119300000000,51,193,"Westmoreland County, VA",,,,
2911,CN5119500000000,51,195,"Wise County, VA",,,,
2912,CN5119700000000,51,197,"Wythe County, VA",,,,
2913,CN5119900000000,51,199,"York County, VA",,,,
2914,CN5151000000000,51,510,"Alexandria city, VA",,,,
2915,CN5152000000000,51,520,"Bristol city, VA",,,,
2916,CN5153000000000,51,530,"Buena Vista city, VA",,,,
2917,CN5154000000000,51,540,"Charlottesville city, VA",,,,
2918,CN5155000000000,51,550,"Chesapeake city, VA",,,,
2919,CN5157000000000,51,570,"Colonial Heights city, VA",,,,
2920,CN5158000000000,51,580,"Covington city, VA",,,,
2921,CN5159000000000,51,590,"Danville city, VA",,,,
2922,CN5159500000000,51,595,"Emporia city, VA",,,,
2923,CN5160000000000,51,600,"Fairfax city, VA",,,,
2924,CN5161000000000,51,610,"Falls Church city, VA",,,,
2925,CN5162000000000,51,620,"Franklin city, VA",,,,
2926,CN5163000000000,51,630,"Fredericksburg city, VA",,,,
2927,CN5164000000000,51,640,"Galax city, VA",,,,
2928,CN5165000000000,51,650,"Hampton city, VA",,,,
2929,CN5166000000000,51,660,"Harrisonburg city, VA",,,,
2930,CN5167000000000,51,670,"Hopewell city, VA",,,,
2931,CN5167800000000,51,678,"Lexington city, VA",,,,
2932,CN5168000000000,51,680,"Lynchburg city, VA",,,,
2933,CN5168300000000,51,683,"Manassas city, VA",,,,
2934,CN5168500000000,51,685,"Manassas Park city, VA",,,,
2935,CN5169000000000,51,690,"Martinsville city, VA",,,,
2936,CN5170000000000,51,700,"Newport News city, VA",,,,
2937,CN5171000000000,51,710,"Norfolk city, VA",,,,
2938,CN5172000000000,51,720,"Norton city, VA",,,,
2939,CN5173000000000,51,730,"Petersburg city, VA",,,,
2940,CN5173500000000,51,735,"Poquoson city, VA",,,,
2941,CN5174000000000,51,740,"Portsmouth city, VA",,,,
2942,CN5175000000000,51,750,"Radford city, VA",,,,
2943,CN5176000000000,51,760,"Richmond city, VA",,,,
2944,CN5177000000000,51,770,"Roanoke city, VA",,,,
2945,CN5177500000000,51,775,"Salem city, VA",,,,
2946,CN5179000000000,51,790,"Staunton city, VA",,,,
2947,CN5180000000000,51,800,"Suffolk city, VA",,,,
2948,CN5181000000000,51,810,"Virginia Beach city, VA",,,,
2949,CN5182000000000,51,820,"Waynesboro city, VA",,,,
2950,CN5183000000000,51,830,"Williamsburg city, VA",,,,
2951,CN5184000000000,51,840,"Winchester city, VA",,,,
2952,CN5300100000000,53,1,"Adams County, WA",,,,
2953,CN5300300000000,53,3,"Asotin County, WA",,,,
2954,CN5300500000000,53,5,"Benton County, WA",,,,
2955,CN5300700000000,53,7,"Chelan County, WA",,,,
2956,CN5300900000000,53,9,"Clallam County, WA",,,,
2957,CN5301100000000,53,11,"Clark County, WA",,,,
2958,CN5301300000000,53,13,"Columbia County, WA",,,,
2959,CN5301500000000,53,15,"Cowlitz County, WA",,,,
2960,CN5301700000000,53,17,"Douglas County, WA",,,,
2961,CN5301900000000,53,19,"Ferry County, WA",,,,
2962,CN5302100000000,53,21,"Franklin County, WA",,,,
2963,CN5302300000000,53,23,"Garfield County, WA",,,,
2964,CN5302500000000,53,25,"Grant County, WA",,,,
2965,CN5302700000000,53,27,"Grays Harbor County, WA",,,,
2966,CN5302900000000,53,29,"Island County, WA",,,,
2967,CN5303100000000,53,31,"Jefferson County, WA",,,,
2968,CN5303300000000,53,33,"King County, WA",,,,
2969,CN5303500000000,53,35,"Kitsap County, WA",,,,
2970,CN5303700000000,53,37,"Kittitas County, WA",,,,
2971,CN5303900000000,53,39,"Klickitat County, WA",,,,
2972,CN5304100000000,53,41,"Lewis County, WA",,,,
2973,CN5304300000000,53,43,"Lincoln County, WA",,,,
2974,CN5304500000000,53,45,"Mason County, WA",,,,
2975,CN5304700000000,53,47,"Okanogan County, WA",,,,
2976,CN5304900000000,53,49,"Pacific County, WA",,,,
2977,CN5305100000000,53,51,"Pend Oreille County, WA",,,,
2978,CN5305300000000,53,53,"Pierce County, WA",,,,
2979,CN5305500000000,53,55,"San Juan County, WA",,,,
2980,CN5305700000000,53,57,"Skagit County, WA",,,,
2981,CN5305900000000,53,59,"Skamania County, WA",,,,
2982,CN5306100000000,53,61,"Snohomish County, WA",,,,
2983,CN5306300000000,53,63,"Spokane County, WA",,,,
2984,CN5306500000000,53,65,"Stevens County, WA",,,,
2985,CN5306700000000,53,67,"Thurston County, WA",,,,
2986,CN5306900000000,53,69,"Wahkiakum County, WA",,,,
2987,CN5307100000000,53,71,"Walla Walla County, WA",,,,
2988,CN5307300000000,53,73,"Whatcom County, WA",,,,
2989,CN5307500000000,53,75,"Whitman County, WA",,,,
2990,CN5307700000000,53,77,"Yakima County, WA",,,,
2991,CN5400100000000,54,1,"Barbour County, WV",,,,
2992,CN5400300000000,54,3,"Berkeley County, WV",,,,
2993,CN5400500000000,54,5,"Boone County, WV",,,,
2994,CN5400700000000,54,7,"Braxton County, WV",,,,
2995,CN5400900000000,54,9,"Brooke County, WV",,,,
2996,CN5401100000000,54,11,"Cabell County, WV",,,,
2997,CN5401300000000,54,13,"Calhoun County, WV",,,,
2998,CN5401500000000,54,15,"Clay County, WV",,,,
2999,CN5401700000000,54,17,"Doddridge County, WV",,,,
3000,CN5401900000000,54,19,"Fayette County, WV",,,,
3001,CN5402100000000,54,21,"Gilmer County, WV",,,,
3002,CN5402300000000,54,23,"Grant County, WV",,,,
3003,CN5402500000000,54,25,"Greenbrier County, WV",,,,
3004,CN5402700000000,54,27,"Hampshire County, WV",,,,
3005,CN5402900000000,54,29,"Hancock County, WV",,,,
3006,CN5403100000000,54,31,"Hardy County, WV",,,,
3007,CN5403300000000,54,33,"Harrison County, WV",,,,
3008,CN5403500000000,54,35,"Jackson County, WV",,,,
3009,CN5403700000000,54,37,"Jefferson County, WV",,,,
3010,CN5403900000000,54,39,"Kanawha County, WV",,,,
3011,CN5404100000000,54,41,"Lewis County, WV",,,,
3012,CN5404300000000,54,43,"Lincoln County, WV",,,,
3013,CN5404500000000,54,45,"Logan County, WV",,,,
3014,CN5404700000000,54,47,"McDowell County, WV",,,,
3015,CN5404900000000,54,49,"Marion County, WV",,,,
3016,CN5405100000000,54,51,"Marshall County, WV",,,,
3017,CN5405300000000,54,53,"Mason County, WV",,,,
3018,CN5405500000000,54,55,"Mercer County, WV",,,,
3019,CN5405700000000,54,57,"Mineral County, WV",,,,
3020,CN5405900000000,54,59,"Mingo County, WV",,,,
3021,CN5406100000000,54,61,"Monongalia County, WV",,,,
3022,CN5406300000000,54,63,"Monroe County, WV",,,,
3023,CN5406500000000,54,65,"Morgan County, WV",,,,
3024,CN5406700000000,54,67,"Nicholas County, WV",,,,
3025,CN5406900000000,54,69,"Ohio County, WV",,,,
3026,CN5407100000000,54,71,"Pendleton County, WV",,,,
3027,CN5407300000000,54,73,"Pleasants County, WV",,,,
3028,CN5407500000000,54,75,"Pocahontas County, WV",,,,
3029,CN5407700000000,54,77,"Preston County, WV",,,,
3030,CN5407900000000,54,79,"Putnam County, WV",,,,
3031,CN5408100000000,54,81,"Raleigh County, WV",,,,
3032,CN5408300000000,54,83,"Randolph County, WV",,,,
3033,CN5408500000000,54,85,"Ritchie County, WV",,,,
3034,CN5408700000000,54,87,"Roane County, WV",,,,
3035,CN5408900000000,54,89,"Summers County, WV",,,,
3036,CN5409100000000,54,91,"Taylor County, WV",,,,
3037,CN5409300000000,54,93,"Tucker County, WV",,,,
3038,CN5409500000000,54,95,"Tyler County, WV",,,,
3039,CN5409700000000,54,97,"Upshur County, WV",,,,
3040,CN5409900000000,54,99,"Wayne County, WV",,,,
3041,CN5410100000000,54,101,"Webster County, WV",,,,
3042,CN5410300000000,54,103,"Wetzel County, WV",,,,
3043,CN5410500000000,54,105,"Wirt County, WV",,,,
3044,CN5410700000000,54,107,"Wood County, WV",,,,
3045,CN5410900000000,54,109,"Wyoming County, WV",,,,
3046,CN5500100000000,55,1,"Adams County, WI",,,,
3047,CN5500300000000,55,3,"Ashland County, WI",,,,
3048,CN5500500000000,55,5,"Barron County, WI",,,,
3049,CN5500700000000,55,7,"Bayfield County, WI",,,,
3050,CN5500900000000,55,9,"Brown County, WI",,,,
3051,CN5501100000000,55,11,"Buffalo County, WI",,,,
3052,CN5501300000000,55,13,"Burnett County, WI",,,,
3053,CN5501500000000,55,15,"Calumet County, WI",,,,
3054,CN5501700000000,55,17,"Chippewa County, WI",,,,
3055,CN5501900000000,55,19,"Clark County, WI",,,,
3056,CN5502100000000,55,21,"Columbia County, WI",,,,
3057,CN5502300000000,55,23,"Crawford County, WI",,,,
3058,CN5502500000000,55,25,"Dane County, WI",,,,
3059,CN5502700000000,55,27,"Dodge County, WI",,,,
3060,CN5502900000000,55,29,"Door County, WI",,,,
3061,CN5503100000000,55,31,"Douglas County, WI",,,,
3062,CN5503300000000,55,33,"Dunn County, WI",,,,
3063,CN5503500000000,55,35,"Eau Claire County, WI",,,,
3064,CN5503700000000,55,37,"Florence County, WI",,,,
3065,CN5503900000000,55,39,"Fond du Lac County, WI",,,,
3066,CN5504100000000,55,41,"Forest County, WI",,,,
3067,CN5504300000000,55,43,"Grant County, WI",,,,
3068,CN5504500000000,55,45,"Green County, WI",,,,
3069,CN5504700000000,55,47,"Green Lake County, WI",,,,
3070,CN5504900000000,55,49,"Iowa County, WI",,,,
3071,CN5505100000000,55,51,"Iron County, WI",,,,
3072,CN5505300000000,55,53,"Jackson County, WI",,,,
3073,CN5505500000000,55,55,"Jefferson County, WI",,,,
3074,CN5505700000000,55,57,"Juneau County, WI",,,,
3075,CN5505900000000,55,59,"Kenosha County, WI",,,,
3076,CN5506100000000,55,61,"Kewaunee County, WI",,,,
3077,CN5506300000000,55,63,"La Crosse County, WI",,,,
3078,CN5506500000000,55,65,"Lafayette County, WI",,,,
3079,CN5506700000000,55,67,"Langlade County, WI",,,,
3080,CN5506900000000,55,69,"Lincoln County, WI",,,,
3081,CN5507100000000,55,71,"Manitowoc County, WI",,,,
3082,CN5507300000000,55,73,"Marathon County, WI",,,,
3083,CN5507500000000,55,75,"Marinette County, WI",,,,
3084,CN5507700000000,55,77,"Marquette County, WI",,,,
3085,CN5507800000000,55,78,"Menominee County, WI",,,,
3086,CN5507900000000,55,79,"Milwaukee County, WI",,,,
3087,CN5508100000000,55,81,"Monroe County, WI",,,,
3088,CN5508300000000,55,83,"Oconto County, WI",,,,
3089,CN5508500000000,55,85,"Oneida County, WI",,,,
3090,CN5508700000000,55,87,"Outagamie County, WI",,,,
3091,CN5508900000000,55,89,"Ozaukee County, WI",,,,
3092,CN5509100000000,55,91,"Pepin County, WI",,,,
3093,CN5509300000000,55,93,"Pierce County, WI",,,,
3094,CN5509500000000,55,95,"Polk County, WI",,,,
3095,CN5509700000000,55,97,"Portage County, WI",,,,
3096,CN5509900000000,55,99,"Price County, WI",,,,
3097,CN5510100000000,55,101,"Racine County, WI",,,,
3098,CN5510300000000,55,103,"Richland County, WI",,,,
3099,CN5510500000000,55,105,"Rock County, WI",,,,
3100,CN5510700000000,55,107,"Rusk County, WI",,,,
3101,CN5510900000000,55,109,"St. Croix County, WI",,,,
3102,CN5511100000000,55,111,"Sauk County, WI",,,,
3103,CN5511300000000,55,113,"Sawyer County, WI",,,,
3104,CN5511500000000,55,115,"Shawano County, WI",,,,
3105,CN5511700000000,55,117,"Sheboygan County, WI",,,,
3106,CN5511900000000,55,119,"Taylor County, WI",,,,
3107,CN5512100000000,55,121,"Trempealeau County, WI",,,,
3108,CN5512300000000,55,123,"Vernon County, WI",,,,
3109,CN5512500000000,55,125,"Vilas County, WI",,,,
3110,CN5512700000000,55,127,"Walworth County, WI",,,,
3111,CN5512900000000,55,129,"Washburn County, WI",,,,
3112,CN5513100000000,55,131,"Washington County, WI",,,,
3113,CN5513300000000,55,133,"Waukesha County, WI",,,,
3114,CN5513500000000,55,135,"Waupaca County, WI",,,,
3115,CN5513700000000,55,137,"Waushara County, WI",,,,
3116,CN5513900000000,55,139,"Winnebago County, WI",,,,
3117,CN5514100000000,55,141,"Wood County, WI",,,,
3118,CN5600100000000,56,1,"Albany County, WY",,,,
3119,CN5600300000000,56,3,"Big Horn County, WY",,,,
3120,CN5600500000000,56,5,"Campbell County, WY",,,,
3121,CN5600700000000,56,7,"Carbon County, WY",,,,
3122,CN5600900000000,56,9,"Converse County, WY",,,,
3123,CN5601100000000,56,11,"Crook County, WY",,,,
3124,CN5601300000000,56,13,"Fremont County, WY",,,,
3125,CN5601500000000,56,15,"Goshen County, WY",,,,
3126,CN5601700000000,56,17,"Hot Springs County, WY",,,,
3127,CN5601900000000,56,19,"Johnson County, WY",,,,
3128,CN5602100000000,56,21,"Laramie County, WY",,,,
3129,CN5602300000000,56,23,"Lincoln County, WY",,,,
3130,CN5602500000000,56,25,"Natrona County, WY",,,,
3131,CN5602700000000,56,27,"Niobrara County, WY",,,,
3132,CN5602900000000,56,29,"Park County, WY",,,,
3133,CN5603100000000,56,31,"Platte County, WY",,,,
3134,CN5603300000000,56,33,"Sheridan County, WY",,,,
3135,CN5603500000000,56,35,"Sublette County, WY",,,,
3136,CN5603700000000,56,37,"Sweetwater County, WY",,,,
3137,CN5603900000000,56,39,"Teton County, WY",,,,
3138,CN5604100000000,56,41,"Uinta County, WY",,,,
3139,CN5604300000000,56,43,"Washakie County, WY",,,,
3140,CN5604500000000,56,45,"Weston County, WY",,,,
3141,CN7200100000000,72,1,"Adjuntas Municipio, PR",,,,
3142,CN7200300000000,72,3,"Aguada Municipio, PR",,,,
3143,CN7200500000000,72,5,"Aguadilla Municipio, PR",,,,
3144,CN7200700000000,72,7,"Aguas Buenas Municipio, PR",,,,
3145,CN7200900000000,72,9,"Aibonito Municipio, PR",,,,
3146,CN7201100000000,72,11,"Anasco Municipio, PR",,,,
3147,CN7201300000000,72,13,"Arecibo Municipio, PR",,,,
3148,CN7201500000000,72,15,"Arroyo Municipio, PR",,,,
3149,CN7201700000000,72,17,"Barceloneta Municipio, PR",,,,
3150,CN7201900000000,72,19,"Barranquitas Municipio, PR",,,,
3151,CN7202100000000,72,21,"Bayamon Municipio, PR",,,,
3152,CN7202300000000,72,23,"Cabo Rojo Municipio, PR",,,,
3153,CN7202500000000,72,25,"Caguas Municipio, PR",,,,
3154,CN7202700000000,72,27,"Camuy Municipio, PR",,,,
3155,CN7202900000000,72,29,"Canovanas Municipio, PR",,,,
3156,CN7203100000000,72,31,"Carolina Municipio, PR",,,,
3157,CN7203300000000,72,33,"Catano Municipio, PR",,,,
3158,CN7203500000000,72,35,"Cayey Municipio, PR",,,,
3159,CN7203700000000,72,37,"Ceiba Municipio, PR",,,,
3160,CN7203900000000,72,39,"Ciales Municipio, PR",,,,
3161,CN7204100000000,72,41,"Cidra Municipio, PR",,,,
3162,CN7204300000000,72,43,"Coamo Municipio, PR",,,,
3163,CN7204500000000,72,45,"Comerio Municipio, PR",,,,
3164,CN7204700000000,72,47,"Corozal Municipio, PR",,,,
3165,CN7204900000000,72,49,"Culebra Municipio, PR",,,,
3166,CN7205100000000,72,51,"Dorado Municipio, PR",,,,
3167,CN7205300000000,72,53,"Fajardo Municipio, PR",,,,
3168,CN7205400000000,72,54,"Florida Municipio, PR",,,,
3169,CN7205500000000,72,55,"Guanica Municipio, PR",,,,
3170,CN7205700000000,72,57,"Guayama Municipio, PR",,,,
3171,CN7205900000000,72,59,"Guayanilla Municipio, PR",,,,
3172,CN7206100000000,72,61,"Guaynabo Municipio, PR",,,,
3173,CN7206300000000,72,63,"Gurabo Municipio, PR",,,,
3174,CN7206500000000,72,65,"Hatillo Municipio, PR",,,,
3175,CN7206700000000,72,67,"Hormigueros Municipio, PR",,,,
3176,CN7206900000000,72,69,"Humacao Municipio, PR",,,,
3177,CN7207100000000,72,71,"Isabela Municipio, PR",,,,
3178,CN7207300000000,72,73,"Jayuya Municipio, PR",,,,
3179,CN7207500000000,72,75,"Juana Diaz Municipio, PR",,,,
3180,CN7207700000000,72,77,"Juncos Municipio, PR",,,,
3181,CN7207900000000,72,79,"Lajas Municipio, PR",,,,
3182,CN7208100000000,72,81,"Lares Municipio, PR",,,,
3183,CN7208300000000,72,83,"Las Marias Municipio, PR",,,,
3184,CN7208500000000,72,85,"Las Piedras Municipio, PR",,,,
3185,CN7208700000000,72,87,"Loiza Municipio, PR",,,,
3186,CN7208900000000,72,89,"Luquillo Municipio, PR",,,,
3187,CN7209100000000,72,91,"Manati Municipio, PR",,,,
3188,CN7209300000000,72,93,"Maricao Municipio, PR",,,,
3189,CN7209500000000,72,95,"Maunabo Municipio, PR",,,,
3190,CN7209700000000,72,97,"Mayaguez Municipio, PR",,,,
3191,CN7209900000000,72,99,"Moca Municipio, PR",,,,
3192,CN7210100000000,72,101,"Morovis Municipio, PR",,,,
3193,CN7210300000000,72,103,"Naguabo Municipio, PR",,,,
3194,CN7210500000000,72,105,"Naranjito Municipio, PR",,,,
3195,CN7210700000000,72,107,"Orocovis Municipio, PR",,,,
3196,CN7210900000000,72,109,"Patillas Municipio, PR",,,,
3197,CN7211100000000,72,111,"Penuelas Municipio, PR",,,,
3198,CN7211300000000,72,113,"Ponce Municipio, PR",,,,
3199,CN7211500000000,72,115,"Quebradillas Municipio, PR",,,,
3200,CN7211700000000,72,117,"Rincon Municipio, PR",,,,
3201,CN7211900000000,72,119,"Rio Grande Municipio, PR",,,,
3202,CN7212100000000,72,121,"Sabana Grande Municipio, PR",,,,
3203,CN7212300000000,72,123,"Salinas Municipio, PR",,,,
3204,CN7212500000000,72,125,"San German Municipio, PR",,,,
3205,CN7212700000000,72,127,"San Juan Municipio, PR",,,,
3206,CN7212900000000,72,129,"San Lorenzo Municipio, PR",,,,
3207,CN7213100000000,72,131,"San Sebastian Municipio, PR",,,,
3208,CN7213300000000,72,133,"Santa Isabel Municipio, PR",,,,
3209,CN7213500000000,72,135,"Toa Alta Municipio, PR",,,,
3210,CN7213700000000,72,137,"Toa Baja Municipio, PR",,,,
3211,CN7213900000000,72,139,"Trujillo Alto Municipio, PR",,,,
3212,CN7214100000000,72,141,"Utuado Municipio, PR",,,,
3213,CN7214300000000,72,143,"Vega Alta Municipio, PR",,,,
3214,CN7214500000000,72,145,"Vega Baja Municipio, PR",,,,
3215,CN7214700000000,72,147,"Vieques Municipio, PR",,,,
3216,CN7214900000000,72,149,"Villalba Municipio, PR",,,,
3217,CN7215100000000,72,151,"Yabucoa Municipio, PR",,,,
3218,CN7215300000000,72,153,"Yauco Municipio, PR",,,,
